Wvlgth nm,Global tilt W*m-2*nm-1
875.584,0.14534
875.891,0.1458
876.198,0.15533
876.505,0.15458
876.812,0.14669
877.119,0.17073
877.426,0.16096
877.733,0.15334
878.04,0.15495
878.346,0.15183
878.653,0.14752
878.96,0.15861
879.266,0.15544
879.573,0.15544
879.879,0.151
880.185,0.14607
880.492,0.14841
880.798,0.15906
881.104,0.15944
881.411,0.16022
881.717,0.16937
882.023,0.15839
882.329,0.16472
882.635,0.15446
882.941,0.17185
883.246,0.15973
883.552,0.16001
883.858,0.17034
884.164,0.16378
884.469,0.16538
884.775,0.16832
885.08,0.17084
885.386,0.19005
885.691,0.16527
885.996,0.16324
886.302,0.18589
886.607,0.18489
886.912,0.18215
887.217,0.17375
887.522,0.19946
887.827,0.18555
888.132,0.18278
888.437,0.18447
888.742,0.18307
889.046,0.18898
889.351,0.18523
889.656,0.20485
889.96,0.19386
890.265,0.21617
890.569,0.19895
890.874,0.1913
891.178,0.21707
891.483,0.21659
891.787,0.23251
892.091,0.20637
892.395,0.20153
892.699,0.22379
893.003,0.20879
893.307,0.20443
893.611,0.22377
893.915,0.21646
894.219,0.20623
894.523,0.23059
894.826,0.21833
895.13,0.2149
895.433,0.235
895.737,0.22711
896.04,0.23201
896.344,0.23201
896.647,0.22547
896.95,0.21998
897.254,0.25854
897.557,0.23743
897.86,0.23743
898.163,0.24849
898.466,0.2571
898.769,0.23738
899.072,0.26377
899.375,0.25766
899.677,0.26936
899.98,0.25514
900.283,0.25667
900.585,0.25974
900.888,0.27883
901.191,0.24586
901.493,0.25978
901.795,0.26807
902.098,0.26811
902.4,0.26134
902.702,0.28806
903.004,0.27653
903.306,0.26339
903.608,0.26339
903.91,0.27078
904.212,0.28192
904.514,0.29264
904.816,0.29051
905.118,0.29905
905.42,0.28844
905.721,0.28309
906.023,0.28849
906.324,0.29775
906.626,0.30861
906.927,0.30764
907.228,0.30272
907.53,0.3028
907.831,0.32936
908.132,0.32121
908.433,0.32677
908.734,0.31016
909.035,0.31694
909.336,0.32095
909.637,0.31874
909.938,0.35074
910.239,0.32739
910.54,0.34532
910.84,0.34369
911.141,0.33328
911.441,0.34092
911.742,0.34154
912.042,0.35923
912.343,0.36527
912.643,0.36599
912.943,0.35532
913.244,0.34693
913.544,0.37594
913.844,0.35658
914.144,0.3908
914.444,0.40261
914.744,0.35834
915.044,0.36945
915.343,0.39624
915.643,0.3794
915.943,0.3724
916.243,0.39779
916.542,0.39715
916.842,0.40423
917.141,0.40877
917.441,0.38911
917.74,0.41924
918.039,0.41655
918.338,0.4185
918.638,0.40369
918.937,0.42299
919.236,0.42764
919.535,0.41799
919.834,0.45555
920.133,0.42024
920.431,0.44355
920.73,0.46796
921.029,0.43178
921.328,0.46778
921.626,0.4561
921.925,0.48896
922.223,0.46056
922.522,0.50331
922.82,0.49428
923.118,0.47387
923.417,0.4893
923.715,0.49766
924.013,0.48877
924.311,0.50838
924.609,0.52563
924.907,0.51505
925.205,0.51759
925.503,0.54721
925.801,0.48798
926.098,0.53342
926.396,0.55288
926.694,0.54819
926.991,0.53478
927.289,0.5816
927.586,0.57439
927.884,0.562
928.181,0.62504
928.478,0.59831
928.775,0.58392
929.073,0.59419
929.37,0.56212
929.667,0.62504
929.964,0.58982
930.261,0.5916
930.557,0.628
930.854,0.61006
931.151,0.64342
931.448,0.63525
931.744,0.70775
932.041,0.66187
932.337,0.68453
932.634,0.70464
932.93,0.67267
933.227,0.71511
933.523,0.71902
933.819,0.71667
934.115,0.70849
934.412,0.71992
934.708,0.7506
935.004,0.71987
935.3,0.72631
935.595,0.7956
935.891,0.76849
936.187,0.76594
936.483,0.77469
936.778,0.79749
937.074,0.82271
937.369,0.82335
937.665,0.80321
937.96,0.76371
938.256,0.82118
938.551,0.82138
938.846,0.84962
939.141,0.83733
939.437,0.84878
939.732,0.8903
940.027,0.8428
940.322,0.89294
940.617,0.90002
940.911,0.93089
941.206,0.94177
941.501,0.96847
941.796,0.87228
942.09,0.94644
942.385,0.93374
942.679,0.98951
942.974,0.98813
943.268,0.93469
943.562,0.97982
943.857,1.02283
944.151,0.99085
944.445,0.98611
944.739,0.98518
945.033,0.98509
945.327,1.00943
945.621,0.98214
945.915,1.01576
946.208,1.02036
946.502,1.04068
946.796,1.07995
947.089,1.01919
947.383,1.04725
947.676,1.04489
947.97,1.09448
948.263,1.09714
948.557,1.10708
948.85,1.07204
949.143,1.10261
949.436,1.03457
949.729,1.05523
950.022,1.05933
950.315,1.1555
950.608,1.07099
950.901,1.08326
951.194,1.07079
951.487,1.07337
951.779,1.1042
952.072,1.05616
952.364,1.05813
952.657,1.13739
952.949,1.06661
953.242,1.11646
953.534,1.03908
953.826,1.05714
954.118,1.06156
954.411,1.05718
954.703,1.02446
954.995,1.09374
955.287,1.06585
955.579,1.05522
955.87,1.00601
956.162,1.06234
956.454,1.00816
956.746,0.99227
957.037,0.99672
957.329,0.92733
957.62,0.85642
957.912,1.02132
958.203,0.93404
958.494,0.99608
958.786,0.91018
959.077,0.90269
959.368,0.97835
959.659,0.87596
959.95,0.88602
960.241,0.88576
960.532,0.82262
960.823,0.85989
961.114,0.84948
961.404,0.87502
961.695,0.80758
961.986,0.80244
962.276,0.85774
962.567,0.80167
962.857,0.81286
963.147,0.80044
963.438,0.81502
963.728,0.7873
964.018,0.77878
964.308,0.7631
964.598,0.7689
964.888,0.72386
965.178,0.74149
965.468,0.77376
965.758,0.75497
966.048,0.7381
966.338,0.72546
966.627,0.66614
966.917,0.62169
967.206,0.71237
967.496,0.75076
967.785,0.64656
968.075,0.71168
968.364,0.71764
968.653,0.6645
968.942,0.71793
969.232,0.67732
969.521,0.64985
969.81,0.67925
970.099,0.76659
970.388,0.70427
970.676,0.66391
970.965,0.70973
971.254,0.58844
971.543,0.67188
971.831,0.65338
972.12,0.63815
972.408,0.66235
972.697,0.63586
972.985,0.64481
973.273,0.57089
973.561,0.6394
973.85,0.63465
974.138,0.63347
974.426,0.64985
974.714,0.65944
975.002,0.57643
975.29,0.66915
975.577,0.63323
975.865,0.63267
976.153,0.60545
976.441,0.72504
976.728,0.63706
977.016,0.65997
977.303,0.71763
977.59,0.60942
977.878,0.77262
978.165,0.56928
978.452,0.66855
978.74,0.70676
979.027,0.61319
979.314,0.73464
979.601,0.53224
979.888,0.63643
980.174,0.6321
980.461,0.67898
980.748,0.63874
981.035,0.69779
981.321,0.65822
981.608,0.76769
981.894,0.75014
982.181,0.6579
982.467,0.7961
982.754,0.67622
983.04,0.87637
983.326,0.69586
983.612,0.73875
983.898,0.79064
984.184,0.77095
984.47,0.74661
984.756,0.87036
985.042,0.75409
985.328,0.63607
985.614,0.85796
985.899,0.708
986.185,0.79531
986.47,0.92301
986.756,0.67214
987.041,0.68588
987.327,0.79352
987.612,0.78934
987.897,0.6806
988.182,0.86263
988.468,0.62135
988.753,0.7471
989.038,0.59009
989.323,0.79614
989.607,0.85635
989.892,0.84657
990.177,0.67256
990.462,0.94495
990.746,0.86722
991.031,0.85664
991.315,0.7713
991.6,0.93597
991.884,0.98479
992.169,0.88121
992.453,0.7993
992.737,0.8407
993.021,0.77404
993.305,0.81189
993.59,0.99575
993.874,1.04669
994.157,0.90728
994.441,0.9287
994.725,0.79382
995.009,0.96223
995.293,0.95931
995.576,0.87348
995.86,0.94969
996.143,1.0324
996.427,0.83153
996.71,0.91379
996.993,1.07614
997.277,0.88433
997.56,0.94306
997.843,1.14985
998.126,0.98551
998.409,0.87228
998.692,1.16495
998.975,1.11051
999.258,1.23895
999.541,1.17091
999.823,1.28051
1000.106,1.27682
1000.388,1.22631
1000.671,1.4219
1000.954,1.26469
1001.236,1.20878
1001.518,1.12311
1001.801,1.08106
1002.083,1.36092
1002.365,1.05108
1002.647,1.30777
1002.929,1.26304
1003.211,1.23172
1003.493,1.42499
1003.775,1.56383
1004.057,1.35344
1004.338,1.18064
1004.62,1.29627
1004.902,1.28438
1005.183,1.35849
1005.465,1.43076
1005.746,1.26779
1006.028,1.1882
1006.309,1.443
1006.59,1.62711
1006.871,1.38572
1007.153,1.42302
1007.434,1.54094
1007.715,1.42248
1007.996,1.80022
1008.277,1.58236
1008.557,1.5223
1008.838,1.63209
1009.119,1.38832
1009.4,1.62941
1009.68,1.78138
1009.961,1.5836
1010.241,1.6283
1010.522,1.94815
1010.802,1.73693
1011.082,1.67107
1011.362,1.71695
1011.643,1.67791
1011.923,1.76593
1012.203,1.47822
1012.483,2.06131
1012.763,2.16091
1013.042,1.89883
1013.322,1.68989
1013.602,1.63042
1013.882,1.44942
1014.161,2.10731
1014.441,1.89105
1014.72,1.66339
1015,1.932
1015.279,1.76031
1015.558,1.89301
1015.838,1.86342
1016.117,2.14613
1016.396,2.16798
1016.675,1.54424
1016.954,2.61255
1017.233,2.31774
1017.512,2.41397
1017.791,2.23142
1018.07,2.35703
1018.348,2.50827
1018.627,2.50968
1018.905,1.85855
1019.184,2.02031
1019.462,2.59151
1019.741,2.74012
1020.019,2.22084
1020.297,2.10546
1020.576,2.61168
1020.854,2.41457
1021.132,2.38842
1021.41,2.38842
1021.688,2.38842
